Spandana Sphoorty Financial Ltd.
Sula Vineyards Ltd.
Five-Star Business Finance Ltd.
IDFC First Bank Ltd.
L&T Finance Holdings Ltd.
Aditya Vision Ltd.
Data Patterns (India) Ltd.
Himadri Speciality Chemical Ltd.
Olectra Greentech Ltd.
Ramkrishna Forgings Ltd.
Restaurant Brands Asia Ltd.
Data Infrastructure Trust
Tube Investments of India Ltd.
Vishnusurya Projects And Infra Ltd.
Divgi Torqtransfer Systems Ltd.
Amber Enterprises India Ltd.
Cello World Ltd.
Aptus Value Housing Finance India Ltd.
G R Infraprojects Ltd.
Swan Energy Ltd.
Delta Corp Ltd.
Jagran Prakashan Ltd.
Mankind Pharma Ltd.
Fusion Micro Finance Ltd.
KFIN Technologies Ltd.
Pricol Ltd.
Apollo Tyres Ltd.
Nippon Life India Asset Management Ltd.
Ami Organics Ltd.
Onward Technologies Ltd.
VST Industries Ltd.
ADF Foods Ltd.
Tips Industries Ltd.
BLS E-Services Ltd.
Avalon Technologies Ltd.
